2024-10-03 18:11:32,051 INFO    StreamThr :120679 [internal.py:wandb_internal():85] W&B internal server running at pid: 120679, started at: 2024-10-03 18:11:32.050331
2024-10-03 18:11:37,933 DEBUG   HandlerThread:120679 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-122-generic-x86_64-with-glibc2.31', 'python': '3.10.14', 'heartbeatAt': '2024-10-03T09:11:37.921733', 'startedAt': '2024-10-03T09:11:32.042336', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/geo_llm/llama3-finetune/Evaluate_Llama3.py', 'codePathLocal': 'Evaluate_Llama3.py', 'codePath': 'Evaluate_Llama3.py', 'git': {'remote': 'git@github.com:TANGHULU6/llama-finetune.git', 'commit': '343a21657a4871772a16cdd82b39a0851629eae5'}, 'email': '12110502@mail.sustech.edu.cn', 'root': '/home/geo_llm/llama3-finetune', 'host': 'dl-rooster', 'username': 'geo_llm', 'executable': '/home/geo_llm/anaconda3/envs/unsloth_env/bin/python', 'cpu_count': 24, 'cpu_count_logical': 48, 'cpu_freq': {'current': 0.9465833333333329, 'min': 800.0, 'max': 3300.0}, 'cpu_freq_per_core': [{'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.9, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 1.3, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.9, 'min': 800.0, 'max': 3300.0}, {'current': 1.2, 'min': 800.0, 'max': 3300.0}, {'current': 1.1, 'min': 800.0, 'max': 3300.0}, {'current': 0.9, 'min': 800.0, 'max': 3300.0}, {'current': 1.2, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 1.741, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}, {'current': 2.8, 'min': 800.0, 'max': 3300.0}, {'current': 0.8, 'min': 800.0, 'max': 3300.0}], 'disk': {'/': {'total': 1832.2072448730469, 'used': 1432.368465423584}}, 'gpu': 'NVIDIA RTX A6000', 'gpu_count': 4, 'gpu_devices': [{'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}], 'memory': {'total': 314.24968338012695}}
2024-10-03 18:11:37,933 INFO    HandlerThread:120679 [system_monitor.py:probe():224] Finished collecting system info
2024-10-03 18:11:37,933 INFO    HandlerThread:120679 [system_monitor.py:probe():227] Publishing system info
2024-10-03 18:11:37,933 DEBUG   HandlerThread:120679 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-10-03 18:11:38,834 INFO    Thread-12 :120679 [dir_watcher.py:_on_file_created():271] file/dir created: /home/geo_llm/llama3-finetune/wandb/run-20241003_181132-2ns1aqzc/files/conda-environment.yaml
2024-10-03 18:11:41,356 DEBUG   HandlerThread:120679 [system_info.py:_save_conda():224] Saving conda packages done
2024-10-03 18:11:41,358 INFO    HandlerThread:120679 [system_monitor.py:probe():229] Finished publishing system info
2024-10-03 18:11:41,364 DEBUG   SenderThread:120679 [sender.py:send():391] send: files
2024-10-03 18:11:41,364 INFO    SenderThread:120679 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-10-03 18:11:41,480 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: python_packages
2024-10-03 18:11:41,480 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: python_packages
2024-10-03 18:11:41,481 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: stop_status
2024-10-03 18:11:41,482 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: stop_status
2024-10-03 18:11:41,486 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:11:41,690 DEBUG   SenderThread:120679 [sender.py:send():391] send: telemetry
2024-10-03 18:11:41,832 INFO    Thread-12 :120679 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/geo_llm/llama3-finetune/wandb/run-20241003_181132-2ns1aqzc/files/conda-environment.yaml
2024-10-03 18:11:41,833 INFO    Thread-12 :120679 [dir_watcher.py:_on_file_created():271] file/dir created: /home/geo_llm/llama3-finetune/wandb/run-20241003_181132-2ns1aqzc/files/requirements.txt
2024-10-03 18:11:41,833 INFO    Thread-12 :120679 [dir_watcher.py:_on_file_created():271] file/dir created: /home/geo_llm/llama3-finetune/wandb/run-20241003_181132-2ns1aqzc/files/wandb-metadata.json
2024-10-03 18:11:41,833 INFO    Thread-12 :120679 [dir_watcher.py:_on_file_created():271] file/dir created: /home/geo_llm/llama3-finetune/wandb/run-20241003_181132-2ns1aqzc/files/output.log
2024-10-03 18:11:42,013 INFO    wandb-upload_0:120679 [upload_job.py:push():130] Uploaded file /tmp/tmpgxcpeoitwandb/itfbxz2a-wandb-metadata.json
2024-10-03 18:11:43,763 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:11:43,833 INFO    Thread-12 :120679 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/geo_llm/llama3-finetune/wandb/run-20241003_181132-2ns1aqzc/files/output.log
2024-10-03 18:11:47,835 INFO    Thread-12 :120679 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/geo_llm/llama3-finetune/wandb/run-20241003_181132-2ns1aqzc/files/output.log
2024-10-03 18:11:49,485 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:11:51,481 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:11:51,837 INFO    Thread-12 :120679 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/geo_llm/llama3-finetune/wandb/run-20241003_181132-2ns1aqzc/files/output.log
2024-10-03 18:11:53,838 INFO    Thread-12 :120679 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/geo_llm/llama3-finetune/wandb/run-20241003_181132-2ns1aqzc/files/output.log
2024-10-03 18:11:55,484 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:11:56,481 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: stop_status
2024-10-03 18:11:56,482 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: stop_status
2024-10-03 18:12:00,712 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:12:01,482 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:12:06,489 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:12:06,844 INFO    Thread-12 :120679 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/geo_llm/llama3-finetune/wandb/run-20241003_181132-2ns1aqzc/files/config.yaml
2024-10-03 18:12:11,481 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: stop_status
2024-10-03 18:12:11,482 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: stop_status
2024-10-03 18:12:11,522 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:12:11,692 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:12:17,485 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:12:21,482 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:12:23,485 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:12:26,481 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: stop_status
2024-10-03 18:12:26,482 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: stop_status
2024-10-03 18:12:28,686 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:12:31,482 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:12:34,485 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:12:37,895 DEBUG   SystemMonitor:120679 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-10-03 18:12:37,899 DEBUG   SenderThread:120679 [sender.py:send():391] send: stats
2024-10-03 18:12:39,901 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:12:41,482 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: stop_status
2024-10-03 18:12:41,482 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: stop_status
2024-10-03 18:12:41,522 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:12:45,765 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:12:51,483 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:12:51,485 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:12:56,481 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: stop_status
2024-10-03 18:12:56,482 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: stop_status
2024-10-03 18:12:56,742 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:13:01,482 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:13:02,485 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:13:07,486 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:13:07,902 DEBUG   SenderThread:120679 [sender.py:send():391] send: stats
2024-10-03 18:13:11,482 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: stop_status
2024-10-03 18:13:11,483 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: stop_status
2024-10-03 18:13:11,522 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:13:12,710 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:13:18,487 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:13:21,483 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:13:24,487 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:13:26,482 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: stop_status
2024-10-03 18:13:26,482 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: stop_status
2024-10-03 18:13:29,745 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:13:31,483 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:13:35,487 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:13:37,905 DEBUG   SenderThread:120679 [sender.py:send():391] send: stats
2024-10-03 18:13:40,907 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:13:41,482 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: stop_status
2024-10-03 18:13:41,483 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: stop_status
2024-10-03 18:13:41,522 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:13:46,487 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:13:51,483 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:13:52,487 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:13:56,482 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: stop_status
2024-10-03 18:13:56,483 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: stop_status
2024-10-03 18:13:57,703 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:14:01,483 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:14:03,487 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:14:07,908 DEBUG   SenderThread:120679 [sender.py:send():391] send: stats
2024-10-03 18:14:08,910 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:14:11,482 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: stop_status
2024-10-03 18:14:11,483 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: stop_status
2024-10-03 18:14:11,526 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:14:14,710 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:14:20,489 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:14:21,484 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:14:26,482 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: stop_status
2024-10-03 18:14:26,483 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: stop_status
2024-10-03 18:14:26,671 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:14:31,484 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:14:32,488 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:14:37,489 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:14:37,911 DEBUG   SenderThread:120679 [sender.py:send():391] send: stats
2024-10-03 18:14:39,528 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: log_artifact
2024-10-03 18:14:39,529 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: log_artifact
2024-10-03 18:14:39,907 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: partial_history
2024-10-03 18:14:39,909 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: partial_history
2024-10-03 18:14:39,917 INFO    Thread-12 :120679 [dir_watcher.py:_on_file_created():271] file/dir created: /home/geo_llm/llama3-finetune/wandb/run-20241003_181132-2ns1aqzc/files/media/table/Table_0_dd769ea21a1d314c3393.table.json
2024-10-03 18:14:39,917 INFO    Thread-12 :120679 [dir_watcher.py:_on_file_created():271] file/dir created: /home/geo_llm/llama3-finetune/wandb/run-20241003_181132-2ns1aqzc/files/media/table
2024-10-03 18:14:39,918 INFO    Thread-12 :120679 [dir_watcher.py:_on_file_created():271] file/dir created: /home/geo_llm/llama3-finetune/wandb/run-20241003_181132-2ns1aqzc/files/media
2024-10-03 18:14:40,351 INFO    wandb-upload_0:120679 [upload_job.py:push():130] Uploaded file /tmp/tmpgxcpeoitwandb/vuno529p-media/table/Table_0_dd769ea21a1d314c3393.table.json
2024-10-03 18:14:40,917 INFO    Thread-12 :120679 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/geo_llm/llama3-finetune/wandb/run-20241003_181132-2ns1aqzc/files/output.log
2024-10-03 18:14:40,931 INFO    wandb-upload_1:120679 [upload_job.py:push():88] Uploaded file /home/geo_llm/.local/share/wandb/artifacts/staging/tmpxg436jte
2024-10-03 18:14:41,483 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: stop_status
2024-10-03 18:14:41,484 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:14:41,693 INFO    SenderThread:120679 [sender.py:send_request_log_artifact():1537] logged artifact run-2ns1aqzc-Table - {'id': 'QXJ0aWZhY3Q6MTI1ODk4MjU2NQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ2NTczMjU5MA==', 'latestArtifact': None}}
2024-10-03 18:14:41,693 DEBUG   SenderThread:120679 [sender.py:send():391] send: files
2024-10-03 18:14:41,693 INFO    SenderThread:120679 [sender.py:_save_file():1466] saving file media/table/Table_0_dd769ea21a1d314c3393.table.json with policy now
2024-10-03 18:14:41,694 DEBUG   SenderThread:120679 [sender.py:send():391] send: history
2024-10-03 18:14:41,695 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: summary_record
2024-10-03 18:14:41,695 INFO    SenderThread:120679 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-10-03 18:14:41,696 DEBUG   SenderThread:120679 [sender.py:send():391] send: history
2024-10-03 18:14:41,696 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: summary_record
2024-10-03 18:14:41,697 INFO    SenderThread:120679 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-10-03 18:14:41,698 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: stop_status
2024-10-03 18:14:41,918 INFO    Thread-12 :120679 [dir_watcher.py:_on_file_created():271] file/dir created: /home/geo_llm/llama3-finetune/wandb/run-20241003_181132-2ns1aqzc/files/wandb-summary.json
2024-10-03 18:14:42,185 INFO    wandb-upload_0:120679 [upload_job.py:push():130] Uploaded file /tmp/tmpgxcpeoitwandb/5mvgxnsv-media/table/Table_0_dd769ea21a1d314c3393.table.json
2024-10-03 18:14:42,901 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:14:44,919 INFO    Thread-12 :120679 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/geo_llm/llama3-finetune/wandb/run-20241003_181132-2ns1aqzc/files/output.log
2024-10-03 18:14:48,490 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:14:51,485 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:14:54,489 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:14:56,483 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: stop_status
2024-10-03 18:14:56,484 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: stop_status
2024-10-03 18:14:59,704 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:15:01,485 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:15:05,490 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:15:07,914 DEBUG   SenderThread:120679 [sender.py:send():391] send: stats
2024-10-03 18:15:10,917 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:15:11,483 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: stop_status
2024-10-03 18:15:11,484 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: stop_status
2024-10-03 18:15:11,526 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:15:16,490 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:15:21,485 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:15:22,490 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:15:26,483 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: stop_status
2024-10-03 18:15:26,484 DEBUG   SenderThread:120679 [sender.py:send_request():418] send_request: stop_status
2024-10-03 18:15:27,747 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
2024-10-03 18:15:31,485 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-03 18:15:33,490 DEBUG   HandlerThread:120679 [handler.py:handle_request():158] handle_request: status_report
